Date,Surface temperature average weight,Number of cloud free observations
2007-01-01 00:00:00,241,8
2007-01-02 00:00:00,241,8
2007-01-03 00:00:00,237,14
2007-01-04 00:00:00,237,17
2007-01-05 00:00:00,238,20
2007-01-06 00:00:00,236,28
2007-01-07 00:00:00,236,26
2007-01-08 00:00:00,237,31
2007-01-09 00:00:00,237,31
2007-01-10 00:00:00,238,25
2007-01-11 00:00:00,240,27
2007-01-12 00:00:00,241,32
2007-01-13 00:00:00,244,28
2007-01-14 00:00:00,244,31
2007-01-15 00:00:00,244,26
2007-01-16 00:00:00,244,26
2007-01-17 00:00:00,244,26
2007-01-18 00:00:00,243,21
2007-01-19 00:00:00,243,12
2007-01-20 00:00:00,242,9
2007-01-21 00:00:00,247,9
2007-01-22 00:00:00,247,9
2007-01-23 00:00:00,249,12
2007-01-24 00:00:00,249,13
2007-01-25 00:00:00,249,13
2007-01-26 00:00:00,250,16
2007-01-27 00:00:00,251,25
2007-01-28 00:00:00,253,21
2007-01-29 00:00:00,251,26
2007-01-30 00:00:00,251,23
2007-01-31 00:00:00,250,27
2007-02-01 00:00:00,248,33
2007-02-02 00:00:00,246,39
2007-02-03 00:00:00,243,38
2007-02-04 00:00:00,242,47
2007-02-05 00:00:00,241,51
2007-02-06 00:00:00,241,60
2007-02-07 00:00:00,240,63
2007-02-08 00:00:00,240,59
2007-02-09 00:00:00,240,50
2007-02-10 00:00:00,239,47
2007-02-11 00:00:00,239,39
2007-02-12 00:00:00,239,36
2007-02-13 00:00:00,238,29
2007-02-14 00:00:00,237,24
2007-02-15 00:00:00,236,24
2007-02-16 00:00:00,236,26
2007-02-17 00:00:00,235,24
2007-02-18 00:00:00,234,24
2007-02-19 00:00:00,233,21
2007-02-20 00:00:00,233,20
2007-02-21 00:00:00,234,18
2007-02-22 00:00:00,233,17
2007-02-23 00:00:00,234,17
2007-02-24 00:00:00,235,17
2007-02-25 00:00:00,237,15
2007-02-26 00:00:00,238,14
2007-02-27 00:00:00,238,16
2007-02-28 00:00:00,239,18
2007-03-01 00:00:00,239,18
2007-03-02 00:00:00,240,16
2007-03-03 00:00:00,241,13
2007-03-04 00:00:00,240,15
2007-03-05 00:00:00,239,18
2007-03-06 00:00:00,240,15
2007-03-07 00:00:00,239,14
2007-03-08 00:00:00,239,20
2007-03-09 00:00:00,239,27
2007-03-10 00:00:00,239,28
2007-03-11 00:00:00,240,25
2007-03-12 00:00:00,241,23
2007-03-13 00:00:00,242,28
2007-03-14 00:00:00,242,34
2007-03-15 00:00:00,243,32
2007-03-16 00:00:00,245,26
2007-03-17 00:00:00,244,27
2007-03-18 00:00:00,244,27
2007-03-19 00:00:00,243,27
2007-03-20 00:00:00,243,27
2007-03-21 00:00:00,244,26
2007-03-22 00:00:00,246,26
2007-03-23 00:00:00,247,31
2007-03-24 00:00:00,248,32
2007-03-25 00:00:00,249,32
2007-03-26 00:00:00,252,36
2007-03-27 00:00:00,255,42
2007-03-28 00:00:00,256,44
2007-03-29 00:00:00,256,43
2007-03-30 00:00:00,258,45
2007-03-31 00:00:00,259,49
2007-04-01 00:00:00,259,51
2007-04-02 00:00:00,258,47
2007-04-03 00:00:00,259,39
2007-04-04 00:00:00,260,31
2007-04-05 00:00:00,261,28
2007-04-06 00:00:00,261,19
2007-04-07 00:00:00,256,15
2007-04-08 00:00:00,256,12
2007-04-09 00:00:00,257,10
2007-04-10 00:00:00,259,12
2007-04-11 00:00:00,260,15
2007-04-12 00:00:00,261,25
2007-04-13 00:00:00,261,28
2007-04-14 00:00:00,264,33
2007-04-15 00:00:00,265,41
2007-04-16 00:00:00,266,49
2007-04-17 00:00:00,267,51
2007-04-18 00:00:00,267,52
2007-04-19 00:00:00,269,42
2007-04-20 00:00:00,269,41
2007-04-21 00:00:00,268,34
2007-04-22 00:00:00,267,27
2007-04-23 00:00:00,266,19
2007-04-24 00:00:00,264,12
2007-04-25 00:00:00,261,14
2007-04-26 00:00:00,260,22
2007-04-27 00:00:00,260,30
2007-04-28 00:00:00,261,34
2007-04-29 00:00:00,261,33
2007-04-30 00:00:00,261,34
2007-05-01 00:00:00,261,36
2007-05-02 00:00:00,262,31
2007-05-03 00:00:00,263,25
2007-05-04 00:00:00,265,17
2007-05-05 00:00:00,267,11
2007-05-06 00:00:00,267,11
2007-05-07 00:00:00,266,10
2007-05-08 00:00:00,263,16
2007-05-09 00:00:00,263,22
2007-05-10 00:00:00,263,20
2007-05-11 00:00:00,265,26
2007-05-12 00:00:00,267,37
2007-05-13 00:00:00,267,44
2007-05-14 00:00:00,268,52
2007-05-15 00:00:00,270,53
2007-05-16 00:00:00,271,51
2007-05-17 00:00:00,272,57
2007-05-18 00:00:00,272,52
2007-05-19 00:00:00,272,42
2007-05-20 00:00:00,273,35
2007-05-21 00:00:00,273,27
2007-05-22 00:00:00,274,18
2007-05-23 00:00:00,274,13
2007-05-24 00:00:00,272,6
2007-05-25 00:00:00,273,4
2007-05-26 00:00:00,275,4
2007-05-27 00:00:00,276,6
2007-05-28 00:00:00,-999,6
2007-05-29 00:00:00,285,7
2007-05-30 00:00:00,286,8
2007-05-31 00:00:00,286,11
2007-06-01 00:00:00,285,16
2007-06-02 00:00:00,285,21
2007-06-03 00:00:00,285,26
2007-06-04 00:00:00,285,33
2007-06-05 00:00:00,285,32
2007-06-06 00:00:00,285,33
2007-06-07 00:00:00,285,30
2007-06-08 00:00:00,284,24
2007-06-09 00:00:00,285,29
2007-06-10 00:00:00,286,30
2007-06-11 00:00:00,286,32
2007-06-12 00:00:00,286,43
2007-06-13 00:00:00,287,50
2007-06-14 00:00:00,287,53
2007-06-15 00:00:00,287,60
2007-06-16 00:00:00,287,51
2007-06-17 00:00:00,287,43
2007-06-18 00:00:00,288,35
2007-06-19 00:00:00,288,28
2007-06-20 00:00:00,289,23
2007-06-21 00:00:00,289,25
2007-06-22 00:00:00,288,21
2007-06-23 00:00:00,289,24
2007-06-24 00:00:00,289,24
2007-06-25 00:00:00,289,22
2007-06-26 00:00:00,289,19
2007-06-27 00:00:00,288,22
2007-06-28 00:00:00,289,28
2007-06-29 00:00:00,289,32
2007-06-30 00:00:00,289,36
2007-07-01 00:00:00,290,48
2007-07-02 00:00:00,290,55
2007-07-03 00:00:00,291,64
2007-07-04 00:00:00,292,64
2007-07-05 00:00:00,292,61
2007-07-06 00:00:00,293,62
2007-07-07 00:00:00,293,61
2007-07-08 00:00:00,293,49
2007-07-09 00:00:00,293,44
2007-07-10 00:00:00,293,42
2007-07-11 00:00:00,293,34
2007-07-12 00:00:00,293,28
2007-07-13 00:00:00,292,20
2007-07-14 00:00:00,293,12
2007-07-15 00:00:00,293,12
2007-07-16 00:00:00,293,10
2007-07-17 00:00:00,288,3
2007-07-18 00:00:00,286,4
2007-07-19 00:00:00,-999,2
2007-07-20 00:00:00,284,6
2007-07-21 00:00:00,286,14
2007-07-22 00:00:00,287,20
2007-07-23 00:00:00,287,20
2007-07-24 00:00:00,287,19
2007-07-25 00:00:00,288,22
2007-07-26 00:00:00,288,23
2007-07-27 00:00:00,288,20
2007-07-28 00:00:00,288,13
2007-07-29 00:00:00,289,15
2007-07-30 00:00:00,289,18
2007-07-31 00:00:00,289,18
2007-08-01 00:00:00,287,16
2007-08-02 00:00:00,288,15
2007-08-03 00:00:00,287,16
2007-08-04 00:00:00,287,15
2007-08-05 00:00:00,286,9
2007-08-06 00:00:00,283,13
2007-08-07 00:00:00,283,13
2007-08-08 00:00:00,284,11
2007-08-09 00:00:00,284,14
2007-08-10 00:00:00,284,12
2007-08-11 00:00:00,283,13
2007-08-12 00:00:00,282,11
2007-08-13 00:00:00,278,4
2007-08-14 00:00:00,281,6
2007-08-15 00:00:00,282,9
2007-08-16 00:00:00,283,16
2007-08-17 00:00:00,284,26
2007-08-18 00:00:00,284,36
2007-08-19 00:00:00,285,47
2007-08-20 00:00:00,285,57
2007-08-21 00:00:00,285,62
2007-08-22 00:00:00,286,69
2007-08-23 00:00:00,286,69
2007-08-24 00:00:00,286,70
2007-08-25 00:00:00,286,62
2007-08-26 00:00:00,285,51
2007-08-27 00:00:00,285,44
2007-08-28 00:00:00,284,47
2007-08-29 00:00:00,283,46
2007-08-30 00:00:00,282,46
2007-08-31 00:00:00,281,43
2007-09-01 00:00:00,281,40
2007-09-02 00:00:00,281,42
2007-09-03 00:00:00,281,39
2007-09-04 00:00:00,281,31
2007-09-05 00:00:00,282,27
2007-09-06 00:00:00,282,22
2007-09-07 00:00:00,282,14
2007-09-08 00:00:00,282,15
2007-09-09 00:00:00,282,13
2007-09-10 00:00:00,282,14
2007-09-11 00:00:00,280,20
2007-09-12 00:00:00,279,23
2007-09-13 00:00:00,278,19
2007-09-14 00:00:00,278,19
2007-09-15 00:00:00,278,18
2007-09-16 00:00:00,278,18
2007-09-17 00:00:00,277,20
2007-09-18 00:00:00,277,13
2007-09-19 00:00:00,-999,5
2007-09-20 00:00:00,-999,4
2007-09-21 00:00:00,-999,4
2007-09-22 00:00:00,-999,6
2007-09-23 00:00:00,273,12
2007-09-24 00:00:00,273,15
2007-09-25 00:00:00,273,15
2007-09-26 00:00:00,273,15
2007-09-27 00:00:00,273,15
2007-09-28 00:00:00,272,17
2007-09-29 00:00:00,271,21
2007-09-30 00:00:00,269,19
2007-10-01 00:00:00,264,14
2007-10-02 00:00:00,263,15
2007-10-03 00:00:00,263,18
2007-10-04 00:00:00,263,20
2007-10-05 00:00:00,263,18
2007-10-06 00:00:00,263,12
2007-10-07 00:00:00,263,9
2007-10-08 00:00:00,-999,8
2007-10-09 00:00:00,-999,6
2007-10-10 00:00:00,-999,5
2007-10-11 00:00:00,-999,5
2007-10-12 00:00:00,-999,5
2007-10-13 00:00:00,-999,8
2007-10-14 00:00:00,260,11
2007-10-15 00:00:00,259,16
2007-10-16 00:00:00,259,19
2007-10-17 00:00:00,259,18
2007-10-18 00:00:00,258,16
2007-10-19 00:00:00,258,21
2007-10-20 00:00:00,258,18
2007-10-21 00:00:00,257,15
2007-10-22 00:00:00,257,10
2007-10-23 00:00:00,257,7
2007-10-24 00:00:00,257,10
2007-10-25 00:00:00,257,11
2007-10-26 00:00:00,255,9
2007-10-27 00:00:00,255,9
2007-10-28 00:00:00,256,9
2007-10-29 00:00:00,256,9
2007-10-30 00:00:00,255,10
2007-10-31 00:00:00,255,6
2007-11-01 00:00:00,254,9
2007-11-02 00:00:00,254,9
2007-11-03 00:00:00,254,10
2007-11-04 00:00:00,253,11
2007-11-05 00:00:00,253,11
2007-11-06 00:00:00,253,10
2007-11-07 00:00:00,253,10
2007-11-08 00:00:00,254,7
2007-11-09 00:00:00,254,4
2007-11-10 00:00:00,255,3
2007-11-11 00:00:00,-999,1
2007-11-12 00:00:00,252,5
2007-11-13 00:00:00,249,13
2007-11-14 00:00:00,247,22
2007-11-15 00:00:00,246,21
2007-11-16 00:00:00,247,25
2007-11-17 00:00:00,247,25
2007-11-18 00:00:00,246,31
2007-11-19 00:00:00,246,36
2007-11-20 00:00:00,244,38
2007-11-21 00:00:00,244,40
2007-11-22 00:00:00,244,51
2007-11-23 00:00:00,243,47
2007-11-24 00:00:00,243,49
2007-11-25 00:00:00,243,47
2007-11-26 00:00:00,242,40
2007-11-27 00:00:00,240,40
2007-11-28 00:00:00,239,39
2007-11-29 00:00:00,238,38
2007-11-30 00:00:00,239,46
2007-12-01 00:00:00,239,45
2007-12-02 00:00:00,239,45
2007-12-03 00:00:00,239,43
2007-12-04 00:00:00,241,33
2007-12-05 00:00:00,243,28
2007-12-06 00:00:00,245,20
2007-12-07 00:00:00,249,12
2007-12-08 00:00:00,250,12
2007-12-09 00:00:00,251,8
2007-12-10 00:00:00,251,8
2007-12-11 00:00:00,251,8
2007-12-12 00:00:00,250,4
2007-12-13 00:00:00,-999,2
2007-12-14 00:00:00,-999,4
2007-12-15 00:00:00,243,7
2007-12-16 00:00:00,240,18
2007-12-17 00:00:00,240,28
2007-12-18 00:00:00,240,32
2007-12-19 00:00:00,240,35
2007-12-20 00:00:00,240,35
2007-12-21 00:00:00,240,35
2007-12-22 00:00:00,240,36
2007-12-23 00:00:00,241,31
2007-12-24 00:00:00,242,21
2007-12-25 00:00:00,242,17
2007-12-26 00:00:00,242,13
2007-12-27 00:00:00,242,13
2007-12-28 00:00:00,242,11
2007-12-29 00:00:00,238,6
2007-12-30 00:00:00,-999,-999
2007-12-31 00:00:00,-999,-999
2008-01-01 00:00:00,252,3
2008-01-02 00:00:00,249,4
2008-01-03 00:00:00,248,5
2008-01-04 00:00:00,250,4
2008-01-05 00:00:00,-999,4
2008-01-06 00:00:00,-999,4
2008-01-07 00:00:00,-999,4
2008-01-08 00:00:00,236,11
2008-01-09 00:00:00,233,17
2008-01-10 00:00:00,235,20
2008-01-11 00:00:00,237,24
2008-01-12 00:00:00,238,29
2008-01-13 00:00:00,239,37
2008-01-14 00:00:00,239,37
2008-01-15 00:00:00,243,35
2008-01-16 00:00:00,249,32
2008-01-17 00:00:00,251,29
2008-01-18 00:00:00,250,31
2008-01-19 00:00:00,251,26
2008-01-20 00:00:00,253,18
2008-01-21 00:00:00,247,25
2008-01-22 00:00:00,239,32
2008-01-23 00:00:00,235,38
2008-01-24 00:00:00,234,47
2008-01-25 00:00:00,232,52
2008-01-26 00:00:00,232,59
2008-01-27 00:00:00,232,68
2008-01-28 00:00:00,232,65
2008-01-29 00:00:00,232,59
2008-01-30 00:00:00,232,53
2008-01-31 00:00:00,231,44
2008-02-01 00:00:00,232,33
2008-02-02 00:00:00,232,31
2008-02-03 00:00:00,232,30
2008-02-04 00:00:00,233,31
2008-02-05 00:00:00,234,31
2008-02-06 00:00:00,236,36
2008-02-07 00:00:00,237,43
2008-02-08 00:00:00,239,50
2008-02-09 00:00:00,240,48
2008-02-10 00:00:00,243,41
2008-02-11 00:00:00,244,40
2008-02-12 00:00:00,246,37
2008-02-13 00:00:00,249,33
2008-02-14 00:00:00,252,31
2008-02-15 00:00:00,255,33
2008-02-16 00:00:00,256,31
2008-02-17 00:00:00,256,30
2008-02-18 00:00:00,256,27
2008-02-19 00:00:00,256,24
2008-02-20 00:00:00,254,24
2008-02-21 00:00:00,250,22
2008-02-22 00:00:00,245,14
2008-02-23 00:00:00,242,11
2008-02-24 00:00:00,242,11
2008-02-25 00:00:00,241,14
2008-02-26 00:00:00,241,20
2008-02-27 00:00:00,243,22
2008-02-28 00:00:00,244,20
2008-02-29 00:00:00,243,19
2008-03-01 00:00:00,243,19
2008-03-02 00:00:00,244,22
2008-03-03 00:00:00,245,23
2008-03-04 00:00:00,247,17
2008-03-05 00:00:00,246,10
2008-03-06 00:00:00,245,10
2008-03-07 00:00:00,245,10
2008-03-08 00:00:00,245,10
2008-03-09 00:00:00,244,11
2008-03-10 00:00:00,240,12
2008-03-11 00:00:00,238,18
2008-03-12 00:00:00,237,23
2008-03-13 00:00:00,238,25
2008-03-14 00:00:00,238,32
2008-03-15 00:00:00,238,36
2008-03-16 00:00:00,238,35
2008-03-17 00:00:00,239,30
2008-03-18 00:00:00,241,28
2008-03-19 00:00:00,242,25
2008-03-20 00:00:00,243,26
2008-03-21 00:00:00,246,25
2008-03-22 00:00:00,246,27
2008-03-23 00:00:00,246,32
2008-03-24 00:00:00,247,40
2008-03-25 00:00:00,248,41
2008-03-26 00:00:00,249,41
2008-03-27 00:00:00,249,36
2008-03-28 00:00:00,250,30
2008-03-29 00:00:00,252,27
2008-03-30 00:00:00,257,22
2008-03-31 00:00:00,262,13
2008-04-01 00:00:00,263,10
2008-04-02 00:00:00,263,11
2008-04-03 00:00:00,259,17
2008-04-04 00:00:00,259,19
2008-04-05 00:00:00,257,22
2008-04-06 00:00:00,255,21
2008-04-07 00:00:00,255,23
2008-04-08 00:00:00,255,25
2008-04-09 00:00:00,255,23
2008-04-10 00:00:00,255,19
2008-04-11 00:00:00,255,18
2008-04-12 00:00:00,257,20
2008-04-13 00:00:00,257,19
2008-04-14 00:00:00,258,18
2008-04-15 00:00:00,258,14
2008-04-16 00:00:00,259,21
2008-04-17 00:00:00,260,26
2008-04-18 00:00:00,260,29
2008-04-19 00:00:00,261,21
2008-04-20 00:00:00,261,20
2008-04-21 00:00:00,262,21
2008-04-22 00:00:00,262,22
2008-04-23 00:00:00,262,15
2008-04-24 00:00:00,263,9
2008-04-25 00:00:00,-999,5
2008-04-26 00:00:00,260,7
2008-04-27 00:00:00,260,7
2008-04-28 00:00:00,259,6
2008-04-29 00:00:00,259,5
2008-04-30 00:00:00,259,5
2008-05-01 00:00:00,260,4
2008-05-02 00:00:00,260,4
2008-05-03 00:00:00,-999,3
2008-05-04 00:00:00,-999,3
2008-05-05 00:00:00,-999,3
2008-05-06 00:00:00,271,11
2008-05-07 00:00:00,272,11
2008-05-08 00:00:00,272,17
2008-05-09 00:00:00,272,17
2008-05-10 00:00:00,272,17
2008-05-11 00:00:00,272,17
2008-05-12 00:00:00,273,24
2008-05-13 00:00:00,272,17
2008-05-14 00:00:00,272,17
2008-05-15 00:00:00,272,14
2008-05-16 00:00:00,273,21
2008-05-17 00:00:00,274,24
2008-05-18 00:00:00,274,24
2008-05-19 00:00:00,275,17
2008-05-20 00:00:00,275,16
2008-05-21 00:00:00,276,15
2008-05-22 00:00:00,276,12
2008-05-23 00:00:00,278,5
2008-05-24 00:00:00,-999,1
2008-05-25 00:00:00,-999,1
2008-05-26 00:00:00,-999,-999
2008-05-27 00:00:00,-999,1
2008-05-28 00:00:00,-999,3
2008-05-29 00:00:00,285,5
2008-05-30 00:00:00,285,5
2008-05-31 00:00:00,285,5
2008-06-01 00:00:00,284,9
2008-06-02 00:00:00,286,17
2008-06-03 00:00:00,286,17
2008-06-04 00:00:00,287,22
2008-06-05 00:00:00,287,27
2008-06-06 00:00:00,286,30
2008-06-07 00:00:00,286,33
2008-06-08 00:00:00,286,33
2008-06-09 00:00:00,286,33
2008-06-10 00:00:00,287,40
2008-06-11 00:00:00,287,35
2008-06-12 00:00:00,287,28
2008-06-13 00:00:00,287,28
2008-06-14 00:00:00,287,33
2008-06-15 00:00:00,288,40
2008-06-16 00:00:00,289,41
2008-06-17 00:00:00,291,43
2008-06-18 00:00:00,292,51
2008-06-19 00:00:00,292,61
2008-06-20 00:00:00,293,67
2008-06-21 00:00:00,293,63
2008-06-22 00:00:00,294,56
2008-06-23 00:00:00,294,47
2008-06-24 00:00:00,294,40
2008-06-25 00:00:00,293,34
2008-06-26 00:00:00,293,24
2008-06-27 00:00:00,292,20
2008-06-28 00:00:00,292,26
2008-06-29 00:00:00,292,32
2008-06-30 00:00:00,292,36
2008-07-01 00:00:00,292,39
2008-07-02 00:00:00,292,42
2008-07-03 00:00:00,291,48
2008-07-04 00:00:00,291,49
2008-07-05 00:00:00,291,44
2008-07-06 00:00:00,291,37
2008-07-07 00:00:00,290,41
2008-07-08 00:00:00,290,38
2008-07-09 00:00:00,289,31
2008-07-10 00:00:00,289,25
2008-07-11 00:00:00,289,19
2008-07-12 00:00:00,288,14
2008-07-13 00:00:00,288,11
2008-07-14 00:00:00,-999,3
2008-07-15 00:00:00,-999,-999
2008-07-16 00:00:00,-999,-999
2008-07-17 00:00:00,-999,2
2008-07-18 00:00:00,-999,2
2008-07-19 00:00:00,288,12
2008-07-20 00:00:00,287,14
2008-07-21 00:00:00,288,19
2008-07-22 00:00:00,288,22
2008-07-23 00:00:00,289,30
2008-07-24 00:00:00,289,28
2008-07-25 00:00:00,288,30
2008-07-26 00:00:00,288,20
2008-07-27 00:00:00,288,18
2008-07-28 00:00:00,287,13
2008-07-29 00:00:00,285,12
2008-07-30 00:00:00,272,5
2008-07-31 00:00:00,277,6
2008-08-01 00:00:00,281,5
2008-08-02 00:00:00,281,5
2008-08-03 00:00:00,281,5
2008-08-04 00:00:00,281,5
2008-08-05 00:00:00,280,3
2008-08-06 00:00:00,283,9
2008-08-07 00:00:00,284,9
2008-08-08 00:00:00,284,9
2008-08-09 00:00:00,284,11
2008-08-10 00:00:00,284,19
2008-08-11 00:00:00,283,20
2008-08-12 00:00:00,283,21
2008-08-13 00:00:00,283,14
2008-08-14 00:00:00,281,16
2008-08-15 00:00:00,281,17
2008-08-16 00:00:00,281,16
2008-08-17 00:00:00,278,11
2008-08-18 00:00:00,279,12
2008-08-19 00:00:00,279,13
2008-08-20 00:00:00,279,13
2008-08-21 00:00:00,279,14
2008-08-22 00:00:00,279,13
2008-08-23 00:00:00,279,12
2008-08-24 00:00:00,277,12
2008-08-25 00:00:00,278,13
2008-08-26 00:00:00,278,12
2008-08-27 00:00:00,278,21
2008-08-28 00:00:00,277,23
2008-08-29 00:00:00,279,31
2008-08-30 00:00:00,279,31
2008-08-31 00:00:00,279,28
2008-09-01 00:00:00,279,27
2008-09-02 00:00:00,279,29
2008-09-03 00:00:00,279,20
2008-09-04 00:00:00,279,14
2008-09-05 00:00:00,276,5
2008-09-06 00:00:00,276,5
2008-09-07 00:00:00,276,7
2008-09-08 00:00:00,276,6
2008-09-09 00:00:00,275,6
2008-09-10 00:00:00,274,9
2008-09-11 00:00:00,274,12
2008-09-12 00:00:00,274,13
2008-09-13 00:00:00,275,20
2008-09-14 00:00:00,275,19
2008-09-15 00:00:00,275,18
2008-09-16 00:00:00,276,15
2008-09-17 00:00:00,276,12
2008-09-18 00:00:00,277,9
2008-09-19 00:00:00,277,8
2008-09-20 00:00:00,-999,1
2008-09-21 00:00:00,-999,-999
2008-09-22 00:00:00,-999,1
2008-09-23 00:00:00,-999,1
2008-09-24 00:00:00,-999,2
2008-09-25 00:00:00,270,5
2008-09-26 00:00:00,269,10
2008-09-27 00:00:00,269,12
2008-09-28 00:00:00,269,18
2008-09-29 00:00:00,269,17
2008-09-30 00:00:00,268,19
2008-10-01 00:00:00,268,18
2008-10-02 00:00:00,267,17
2008-10-03 00:00:00,267,13
2008-10-04 00:00:00,267,12
2008-10-05 00:00:00,266,13
2008-10-06 00:00:00,266,13
2008-10-07 00:00:00,267,11
2008-10-08 00:00:00,267,11
2008-10-09 00:00:00,267,10
2008-10-10 00:00:00,266,11
2008-10-11 00:00:00,261,15
2008-10-12 00:00:00,254,16
2008-10-13 00:00:00,254,17
2008-10-14 00:00:00,254,18
2008-10-15 00:00:00,254,21
2008-10-16 00:00:00,254,21
2008-10-17 00:00:00,253,19
2008-10-18 00:00:00,253,14
2008-10-19 00:00:00,256,6
2008-10-20 00:00:00,249,11
2008-10-21 00:00:00,247,15
2008-10-22 00:00:00,246,22
2008-10-23 00:00:00,247,28
2008-10-24 00:00:00,247,32
2008-10-25 00:00:00,247,37
2008-10-26 00:00:00,248,39
2008-10-27 00:00:00,249,33
2008-10-28 00:00:00,250,33
2008-10-29 00:00:00,251,24
2008-10-30 00:00:00,252,17
2008-10-31 00:00:00,253,21
2008-11-01 00:00:00,254,16
2008-11-02 00:00:00,254,16
2008-11-03 00:00:00,254,16
2008-11-04 00:00:00,254,14
2008-11-05 00:00:00,255,18
2008-11-06 00:00:00,255,25
2008-11-07 00:00:00,255,24
2008-11-08 00:00:00,254,26
2008-11-09 00:00:00,252,32
2008-11-10 00:00:00,252,32
2008-11-11 00:00:00,252,29
2008-11-12 00:00:00,251,24
2008-11-13 00:00:00,246,25
2008-11-14 00:00:00,243,23
2008-11-15 00:00:00,242,21
2008-11-16 00:00:00,239,13
2008-11-17 00:00:00,240,15
2008-11-18 00:00:00,242,25
2008-11-19 00:00:00,243,29
2008-11-20 00:00:00,246,29
2008-11-21 00:00:00,248,26
2008-11-22 00:00:00,248,27
2008-11-23 00:00:00,248,27
2008-11-24 00:00:00,248,25
2008-11-25 00:00:00,250,15
2008-11-26 00:00:00,249,12
2008-11-27 00:00:00,238,16
2008-11-28 00:00:00,236,23
2008-11-29 00:00:00,237,26
2008-11-30 00:00:00,237,26
2008-12-01 00:00:00,237,29
2008-12-02 00:00:00,237,40
2008-12-03 00:00:00,236,49
